agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score,overall_performance_score,resource_efficiency_score,cost_effectiveness,weighted_quality_score,complexity_autonomy_ratio,success_autonomy_interaction,latency_per_operation,arch_performance_benchmark,env_avg_cost_per_complexity,hour_of_day,is_weekend
AG_00313,Document Processor,Transformer-XL,Server,Creative Writing,7,7,0.4149,0.5263,0.5143,24.58,337.37,440.3,89.3,0.0126,True,0.5244,True,False,0.8734,0.6653,2025-01-06 04:16:15,0.7559,0.4781399999999999,35.15735294117646,106.708,0.4851666666666667,0.01308026009956054,38.50529100529101,0.52766,1.0,2.9043,13.725386493083809,-0.03251666666666658,0.0033007674175458608,4,False
AG_00822,Email Manager,Claude-3.5,Server,Decision Making,5,5,0.5431,0.5579,0.67,53.65,272.02,333.7,62.1,0.0212,True,0.6121,False,True,0.8586,0.6523,2025-01-06 04:16:15,0.8579,0.58561,26.378828828828823,92.847,0.5903333333333333,0.03233158501493768,27.845911949685533,0.61198,1.0,2.7155,5.07027027027027,0.024049999999999905,0.0033007674175458608,4,False
AG_01018,HR Recruiter,LLaMA-3,Desktop,Decision Making,10,8,0.3,0.4,0.324,30.6,4299.17,570.5,125.6,0.0159,True,0.3511,False,False,0.809,0.8646,2025-01-06 04:16:15,0.7668,0.3372,19.95266272189349,104.577,0.3413333333333333,0.00452167893846609,21.467505241090144,0.4333600000000001,0.8,2.4,140.4957516339869,-0.20560000000000006,0.0033411305751704992,4,False
AG_00355,Translation Agent,GPT-4o,Desktop,Decision Making,10,10,0.3,0.4,0.4115,27.5,443.19,642.9,85.3,0.0156,True,0.3352,False,False,0.9098,0.9212,2025-01-06 04:16:15,0.7748,0.36345,21.89457831325301,123.464,0.3705,0.0075037331756364085,23.75,0.43496,1.0,3.0,16.116,-0.19278333333333336,0.0033411305751704992,4,False
AG_04952,Document Processor,Falcon-180B,Server,Problem Solving,8,9,0.3762,0.4,0.4951,98.1,1345.05,540.0,60.8,0.0381,True,0.4417,False,True,0.8543,0.8564,2025-01-06 04:16:16,0.9515,0.41901,10.716368286445013,120.919,0.4237666666666667,0.015079800194931775,11.122484689413824,0.50078,1.125,3.3857999999999997,13.711009174311927,-0.10356666666666664,0.0033007674175458608,4,False
AG_02584,Project Manager,CodeT5+,Server,Code Generation,3,5,0.778,0.7551,0.7929,51.72,2270.7,283.1,48.3,0.0201,False,0.8576,False,False,0.9513,0.7776,2025-01-06 04:16:16,0.8585,0.7756000000000001,36.75829383886256,130.032,0.7753333333333333,0.05798710373833622,38.57379767827529,0.78494,1.6666666666666667,3.89,43.903712296983755,0.23116666666666674,0.0033007674175458608,4,False
AG_01926,Email Manager,Claude-3.5,Edge,Learning & Adaptation,9,8,0.3,0.4,0.4566,78.51,103.44,530.0,102.1,0.0315,True,0.333,False,True,0.9108,0.7062,2025-01-06 04:16:16,0.8137,0.37698,11.599384615384617,103.31,0.38553333333333334,0.008437898471716592,12.239153439153439,0.44274,0.8888888888888888,2.4,1.3175391669850973,-0.18075000000000002,0.0033751567840054684,4,False
AG_01770,Document Processor,LLaMA-3,Hybrid,Planning & Scheduling,7,7,0.4599,0.4957,0.4856,30.63,388.68,434.6,72.0,0.0146,True,0.5975,False,False,0.7908,0.7858,2025-01-06 04:16:16,0.9711,0.47835,30.66346153846154,111.825,0.4804,0.015518740093061308,32.9041095890411,0.57646,1.0,3.2192999999999996,12.689520078354555,-0.06653333333333339,0.0032901654732797768,4,False
AG_04979,Customer Service,InstructGPT,Cloud,Code Generation,3,1,0.8051,0.7213,0.8056,39.1,205.01,210.7,39.9,0.0151,False,0.8897,False,False,0.7334,0.8248,2025-01-06 04:16:16,0.7518,0.7801100000000001,48.45403726708075,92.279,0.7773333333333334,0.09582570569756144,51.47902869757175,0.7609200000000002,0.3333333333333333,0.8051,5.243222506393861,0.22515000000000018,0.003354148856764928,4,False
AG_03461,Customer Service,Gemini-Pro,Cloud,Text Processing,2,1,0.7854,0.8156,0.7985,27.99,137.18,191.7,22.4,0.0112,False,0.876,False,False,0.9609,0.6796,2025-01-06 04:16:16,0.7985,0.7983899999999999,65.44180327868852,91.32,0.7998333333333333,0.18595368507340337,71.41369047619047,0.8001,0.5,0.7854,4.901036084315828,0.24619999999999997,0.003354148856764928,4,False
AG_04819,Data Analyst,Transformer-XL,Desktop,Decision Making,6,8,0.4087,0.4902,0.5599,39.24,947.2,439.6,100.5,0.0175,True,0.516,False,False,0.8865,0.6697,2025-01-06 04:16:16,0.9439,0.47851,25.8654054054054,116.12,0.4862666666666667,0.012673212644692821,27.786666666666665,0.54834,1.3333333333333333,3.2696,24.138634046890928,-0.03141666666666659,0.0033411305751704992,4,False
AG_01760,Code Assistant,CodeT5+,Desktop,Creative Writing,6,4,0.4663,0.5748,0.6374,50.05,193.61,425.4,67.2,0.0209,True,0.4955,True,False,0.7646,0.9119,2025-01-06 04:16:16,0.7971,0.55018,25.122374429223743,74.685,0.5595,0.022296941813867058,26.770334928229666,0.57586,0.6666666666666666,1.8652,3.8683316683316686,0.015333333333333421,0.0033411305751704992,4,False
AG_01285,Financial Advisor,GPT-4o,Mobile,Creative Writing,4,3,0.676,0.8173,0.7251,39.37,579.52,291.6,45.1,0.016,True,0.7859,False,True,0.7555,0.6763,2025-01-06 04:16:16,0.8953,0.73312,43.124705882352934,85.013,0.7394666666666666,0.05513582071847654,46.21666666666666,0.7763800000000001,0.75,2.028,14.71983743967488,0.17618333333333325,0.0033529413220314583,4,False
AG_01155,QA Tester,CodeT5+,Server,Text Processing,7,8,0.3829,0.4677,0.5909,22.11,608.52,481.0,67.2,0.0122,True,0.4133,False,False,0.7854,0.7732,2025-01-06 04:16:16,0.7929,0.47074,35.662121212121214,108.931,0.4805,0.01828098703098703,39.38524590163934,0.49882000000000004,1.1428571428571428,3.0632,27.52238805970149,-0.0636666666666666,0.0033007674175458608,4,False
AG_01484,Document Processor,GPT-4o,Hybrid,Text Processing,3,1,0.6782,0.7536,0.7722,21.39,409.77,239.2,41.9,0.0095,True,0.6921,False,False,0.8423,0.7534,2025-01-06 04:16:16,0.79,0.72902,69.4304761904762,58.447,0.7346666666666666,0.07704679879630591,77.33333333333333,0.7307200000000001,0.3333333333333333,0.6782,19.157082748948106,0.17138333333333322,0.0032901654732797768,4,False
AG_01380,HR Recruiter,Gemini-Pro,Edge,Decision Making,9,9,0.354,0.4004,0.4783,40.52,3749.94,561.6,84.1,0.0191,True,0.4766,False,True,0.9084,0.9009,2025-01-06 04:16:16,0.7994,0.40521,20.159701492537316,123.362,0.4109,0.010126917826085484,21.513089005235603,0.46164000000000005,1.0,3.186,92.54540967423495,-0.14273333333333332,0.0033751567840054684,4,False
AG_04342,Financial Advisor,Gemini-Pro,Cloud,Decision Making,7,9,0.458,0.5232,0.5339,32.93,1759.89,453.5,72.5,0.0155,True,0.5792,False,False,0.7443,0.9221,2025-01-06 04:16:16,0.8271,0.50033,30.323030303030304,130.544,0.5050333333333333,0.016238451887617383,32.582795698924734,0.5579000000000001,1.2857142857142858,4.122,53.44336471302764,-0.04859999999999998,0.003354148856764928,4,False
AG_04906,Financial Advisor,InstructGPT,Mobile,Creative Writing,6,4,0.4556,0.6513,0.6012,29.49,183.79,374.8,64.4,0.0136,True,0.5762,True,True,0.7263,0.7248,2025-01-06 04:16:16,0.8363,0.55799,38.218493150684935,80.334,0.5693666666666667,0.024907694041376927,41.865196078431374,0.61002,0.6666666666666666,1.8224,6.232282129535435,0.01718333333333344,0.0033529413220314583,4,False
AG_04276,Customer Service,Gemini-Pro,Cloud,Decision Making,7,8,0.507,0.489,0.6444,40.14,597.06,410.3,73.7,0.0175,True,0.6525,False,True,0.8278,0.9184,2025-01-06 04:16:16,0.8386,0.5428200000000001,29.341621621621623,125.675,0.5468000000000001,0.021310150993200525,31.245714285714286,0.56612,1.1428571428571428,4.056,14.874439461883407,-0.006833333333333247,0.003354148856764928,4,False
AG_03316,Sales Assistant,Claude-3.5,Desktop,Planning & Scheduling,3,4,0.6504,0.8252,0.7905,36.37,358.89,226.3,45.3,0.0144,True,0.7612,False,False,0.7695,0.7387,2025-01-06 04:16:16,0.8751,0.7448699999999999,48.36818181818181,93.284,0.7553666666666666,0.07711149414859839,52.45601851851852,0.76526,1.3333333333333333,2.6016,9.867748144074787,0.18908333333333327,0.0033411305751704992,4,False
AG_01682,Social Media Manager,Transformer-XL,Server,Data Analysis,5,7,0.549,0.6629,0.561,53.54,3421.31,410.7,65.3,0.022,True,0.5802,True,True,0.9655,0.9313,2025-01-06 04:16:16,0.9381,0.58677,25.511739130434783,110.614,0.5909666666666666,0.02091823208498843,26.862121212121213,0.67238,1.4,3.8430000000000004,63.90194247291745,0.07328333333333337,0.0033007674175458608,4,False
AG_02286,Content Creator,Gemini-Pro,Edge,Research & Summarization,4,6,0.6558,0.7215,0.6478,33.89,1329.5,248.0,44.4,0.0138,True,0.7309,True,True,0.8982,0.8677,2025-01-06 04:16:16,0.9348,0.6731100000000001,45.48040540540541,111.163,0.6750333333333334,0.058831008427782626,48.915458937198075,0.7378800000000001,1.5,3.9348,39.22986131602242,0.12140000000000006,0.0033751567840054684,4,False
AG_03704,Email Manager,InstructGPT,Hybrid,Problem Solving,9,10,0.3,0.4,0.4983,69.75,1045.74,540.7,83.9,0.0287,True,0.3505,False,True,0.8587,0.9364,2025-01-06 04:16:16,0.7684,0.38949,13.114141414141416,124.535,0.3994333333333333,0.010984304326290488,13.917537746806039,0.43368000000000007,1.1111111111111112,3.0,14.99268817204301,-0.15274999999999994,0.0032901654732797768,4,False
AG_00202,Marketing Assistant,Gemini-Pro,Mobile,Code Generation,7,5,0.4461,0.4197,0.5488,45.2,599.04,450.7,81.5,0.0196,True,0.4929,False,True,0.9167,0.8705,2025-01-07 04:16:15,0.8699,0.46899,22.766504854368932,84.503,0.47153333333333336,0.014940630865960381,24.0578231292517,0.5203000000000001,0.7142857142857143,2.2305,13.253097345132742,-0.08209999999999995,0.0033529413220314583,4,False
AG_00346,Project Manager,Gemini-Pro,Desktop,Problem Solving,7,6,0.3869,0.6242,0.5755,71.77,1740.31,429.0,84.8,0.0282,True,0.5287,False,False,0.8911,0.7161,2025-01-07 04:16:15,0.8651,0.51467,17.625684931506846,97.009,0.5288666666666666,0.015819479262875493,18.754137115839242,0.5774600000000001,0.8571428571428571,2.3214,24.248432492684966,-0.024766666666666715,0.0033411305751704992,4,False
AG_00012,Financial Advisor,Gemini-Pro,Server,Planning & Scheduling,5,7,0.6285,0.6866,0.6414,29.24,438.58,393.0,70.7,0.0137,True,0.7019,False,False,0.976,0.6847,2025-01-07 04:16:15,0.9046,0.6497999999999999,44.20408163265305,119.133,0.6521666666666667,0.023084314974572702,47.60340632603406,0.70696,1.4,4.3995,14.999316005471956,0.09853333333333336,0.0033007674175458608,4,False
AG_00809,Marketing Assistant,InstructGPT,Mobile,Code Generation,3,2,0.7406,0.8258,0.7539,54.58,210.32,258.0,54.9,0.0208,False,0.8418,False,True,0.9741,0.8492,2025-01-07 04:16:15,0.8634,0.77015,35.32798165137615,98.926,0.7734333333333333,0.05322573812852121,37.18429487179487,0.79924,0.6666666666666666,1.4812,3.8534261634298277,0.22125000000000006,0.0033529413220314583,4,False
AG_03174,QA Tester,InstructGPT,Hybrid,Learning & Adaptation,9,9,0.3402,0.4,0.378,98.57,760.49,558.7,94.9,0.0384,True,0.3645,False,True,0.7287,0.7815,2025-01-07 04:16:16,0.9174,0.36948,9.37766497461929,115.515,0.3727333333333333,0.007129300425136403,9.706597222222223,0.47956,1.0,3.0618,7.715227756924014,-0.17944999999999994,0.0032901654732797768,4,False
AG_03485,Document Processor,PaLM-2,Server,Learning & Adaptation,8,6,0.3,0.4,0.4976,103.67,378.63,493.2,77.4,0.0395,True,0.3151,False,True,0.8882,0.9114,2025-01-07 04:16:16,0.7912,0.3892799999999999,9.611851851851853,82.057,0.3992,0.013035159303478209,10.106329113924051,0.4382400000000001,0.75,1.7999999999999998,3.652261985145172,-0.13355000000000006,0.0033007674175458608,4,False
AG_03070,Social Media Manager,LLaMA-3,Hybrid,Data Analysis,6,8,0.4581,0.6094,0.5908,61.1,1867.88,447.2,48.1,0.0248,True,0.4781,True,False,0.7104,0.7494,2025-01-07 04:16:16,0.7869,0.5433,21.05813953488372,113.467,0.5527666666666667,0.027465886142093655,22.28897849462366,0.5843800000000001,1.3333333333333333,3.6648,30.5708674304419,0.005833333333333357,0.0032901654732797768,4,False
AG_03726,Email Manager,Gemini-Pro,Hybrid,Creative Writing,8,6,0.3836,0.4953,0.5252,37.88,371.92,425.5,95.5,0.0169,True,0.3877,False,True,0.9154,0.7727,2025-01-07 04:16:16,0.878,0.45959,25.675418994413413,87.139,0.46803333333333336,0.012924738988932025,27.694280078895467,0.5271600000000001,0.75,2.3016,9.818373812038015,-0.08559999999999995,0.0032901654732797768,4,False
AG_04719,Translation Agent,GPT-4o,Hybrid,Communication,2,1,0.919,0.8639,0.8325,29.41,365.21,255.7,31.6,0.0124,False,0.95,False,True,0.9604,0.8838,2025-01-07 04:16:16,0.875,0.8765200000000001,65.41194029850747,96.5,0.8718,0.10303064805968229,70.30645161290323,0.8881600000000001,0.5,0.919,12.417885073104385,0.30851666666666666,0.0032901654732797768,4,False
AG_04802,Code Assistant,Gemini-Pro,Hybrid,Creative Writing,4,4,0.671,0.7034,0.7321,13.72,1273.11,239.3,42.2,0.007,True,0.7959,True,False,0.877,0.8153,2025-01-07 04:16:16,0.8026,0.6990500000000001,87.38125000000001,95.713,0.7021666666666667,0.07249620239125568,100.30952380952381,0.71028,1.0,2.684,92.79227405247812,0.1485333333333334,0.0032901654732797768,4,False
AG_04555,Sales Assistant,CodeT5+,Desktop,Decision Making,8,8,0.3244,0.4111,0.5062,40.93,579.98,490.3,95.0,0.0185,True,0.455,False,True,0.7746,0.8753,2025-01-07 04:16:16,0.8676,0.40495,20.76666666666667,111.85,0.4139,0.010867675000268364,22.372972972972974,0.46772,1.0,2.5952,14.1700464207183,-0.1302666666666666,0.0033411305751704992,4,False
AG_03473,Code Assistant,Claude-3.5,Mobile,Problem Solving,10,10,0.3,0.4,0.3856,82.94,641.48,605.9,103.1,0.0337,True,0.3968,False,True,0.775,0.9157,2025-01-07 04:16:16,0.7647,0.35568,10.25014409221902,127.776,0.3618666666666666,0.00617273179720463,10.737883283877347,0.43294000000000005,1.0,3.0,7.734265734265735,-0.20441666666666675,0.0033529413220314583,4,False
AG_03901,Content Creator,LLaMA-3,Hybrid,Creative Writing,8,7,0.3278,0.4678,0.559,53.48,915.64,507.8,91.2,0.0229,True,0.4718,False,False,0.8657,0.8988,2025-01-07 04:16:16,0.9656,0.43916,18.37489539748954,103.026,0.45153333333333334,0.012070472557920995,19.717612809315867,0.51136,0.875,2.2946,17.12116679132386,-0.09540000000000004,0.0032901654732797768,4,False
AG_02408,HR Recruiter,LLaMA-3,Desktop,Text Processing,2,2,0.7738,0.7986,0.7936,23.04,293.26,298.1,25.1,0.0107,False,0.8004,False,False,0.8028,0.8178,2025-01-07 04:16:16,0.8892,0.78718,67.2803418803419,96.028,0.7886666666666667,0.10606350177953064,73.70716510903428,0.8068,1.0,1.5476,12.72829861111111,0.24173333333333336,0.0033411305751704992,4,False
AG_03292,HR Recruiter,PaLM-2,Desktop,Problem Solving,6,4,0.4762,0.5413,0.5282,95.64,410.6,359.2,84.1,0.0355,True,0.5059,False,False,0.7668,0.8054,2025-01-07 04:16:16,0.9754,0.5113300000000001,14.009041095890414,75.41300000000001,0.5152333333333333,0.017485017571085434,14.513615023474179,0.6020800000000001,0.6666666666666666,1.9048,4.293182768716019,-0.017516666666666736,0.0033411305751704992,4,False
AG_03813,Email Manager,CodeT5+,Server,Problem Solving,10,9,0.3,0.4,0.3818,56.81,519.12,624.7,87.6,0.0252,True,0.3736,False,False,0.8285,0.7867,2025-01-07 04:16:16,0.7925,0.3545399999999999,13.532061068702289,116.152,0.3606,0.00697686487687606,14.309523809523808,0.4385,0.9,2.6999999999999997,9.137827847209998,-0.1835666666666666,0.0033007674175458608,4,False
AG_01542,Translation Agent,LLaMA-3,Hybrid,Text Processing,5,6,0.5831,0.5702,0.7053,22.32,2606.29,377.6,78.0,0.0112,True,0.6305,False,True,0.9325,0.791,2025-01-07 04:16:16,0.8264,0.61589,50.48278688524591,104.135,0.6195333333333334,0.023946789439374182,55.3154761904762,0.6266,1.2,3.4985999999999997,116.7692652329749,0.0726,0.0032901654732797768,4,False
AG_01725,QA Tester,CodeT5+,Mobile,Code Generation,6,8,0.4588,0.6046,0.5889,40.57,2932.0,360.6,70.0,0.0171,True,0.5648,False,True,0.9624,0.6719,2025-01-07 04:16:16,0.9122,0.54157,29.92099447513812,119.536,0.5507666666666667,0.023330164012360353,32.20857699805069,0.6078000000000001,1.3333333333333333,3.6704,72.27015035740695,0.006600000000000161,0.0033529413220314583,4,False
AG_01759,Sales Assistant,Falcon-180B,Hybrid,Communication,3,1,0.7006,0.7301,0.7394,7.55,378.33,269.6,40.0,0.0052,False,0.775,False,True,0.9668,0.8188,2025-01-07 04:16:16,0.915,0.72109,116.30483870967744,84.25,0.7233666666666666,0.06856454005934719,139.10897435897436,0.7552800000000001,0.3333333333333333,0.7006,50.10993377483444,0.19603333333333328,0.0032901654732797768,4,False
AG_04820,Code Assistant,GPT-4o,Cloud,Code Generation,8,9,0.3186,0.5225,0.5278,31.74,453.61,474.3,95.2,0.0153,True,0.3587,False,False,0.8778,0.6484,2025-01-07 04:16:16,0.9794,0.44253,27.149079754601228,115.109,0.4563,0.011689052597636146,29.823529411764707,0.53232,1.125,2.8674,14.291430371770637,-0.10698333333333337,0.003354148856764928,4,False
AG_04259,Data Analyst,CodeT5+,Hybrid,Research & Summarization,4,5,0.7175,0.6978,0.7097,62.25,1562.36,344.9,55.1,0.0242,False,0.7464,False,False,0.818,0.6206,2025-01-07 04:16:16,0.9609,0.7092499999999999,28.144841269841265,122.248,0.7083333333333334,0.037344789173220996,29.269972451790636,0.7583,1.25,3.5875000000000004,25.098152610441765,0.1641666666666668,0.0032901654732797768,4,False
AG_01753,Document Processor,InstructGPT,Desktop,Planning & Scheduling,5,5,0.6088,0.6403,0.6441,42.94,422.18,395.3,47.1,0.0183,True,0.7479,False,False,0.7259,0.6335,2025-01-07 04:16:16,0.8595,0.62884,32.582383419689116,102.353,0.6310666666666666,0.03459438207859547,34.48451730418943,0.67154,1.0,3.044,9.831858407079647,0.0788833333333333,0.0033411305751704992,4,False
AG_04459,Research Assistant,InstructGPT,Desktop,Communication,4,6,0.7042,0.6818,0.7318,21.5,368.64,300.1,45.5,0.0102,False,0.7758,False,False,0.7464,0.8653,2025-01-07 04:16:16,0.7584,0.7057599999999999,63.0142857142857,134.306,0.7059333333333333,0.05359385699272403,69.20915032679737,0.70608,1.5,4.2252,17.146046511627905,0.15375000000000005,0.0033411305751704992,4,False
AG_00460,Code Assistant,GPT-4o,Cloud,Learning & Adaptation,9,8,0.3,0.425,0.468,121.98,609.9,559.6,87.2,0.0463,True,0.3041,False,True,0.813,0.9478,2025-01-08 04:16:15,0.7902,0.3879,8.200845665961944,101.287,0.39766666666666667,0.00959072994471805,8.588912886969043,0.44804000000000005,0.8888888888888888,2.4,5.0,-0.1656166666666667,0.003354148856764928,4,False
AG_00028,Document Processor,Gemini-Pro,Cloud,Learning & Adaptation,7,9,0.4202,0.4941,0.5447,76.69,1590.82,431.3,72.4,0.0299,True,0.4725,False,False,0.9623,0.6137,2025-01-08 04:16:15,0.8461,0.4797199999999999,15.52491909385113,123.075,0.48633333333333334,0.017443729800564398,16.265328874024526,0.5349400000000001,1.2857142857142858,3.7818,20.743512843917067,-0.06729999999999997,0.003354148856764928,4,False
AG_00959,Financial Advisor,Mixtral-8x7B,Mobile,Code Generation,5,4,0.5662,0.6854,0.6366,34.82,1402.7,331.1,89.1,0.0149,True,0.577,False,True,0.7751,0.6281,2025-01-08 04:16:15,0.9227,0.6230800000000001,39.1874213836478,80.39,0.6294000000000001,0.02157892221317169,42.24161073825504,0.68518,0.8,2.2648,40.284319356691555,0.10643333333333338,0.0033529413220314583,4,False
AG_00499,Document Processor,Falcon-180B,Mobile,Research & Summarization,8,8,0.4029,0.4866,0.507,50.99,135.52,517.2,80.3,0.0222,True,0.5326,False,True,0.7866,0.8429,2025-01-08 04:16:15,0.7537,0.45924,19.794827586206893,117.282,0.4655,0.012207701398179102,20.96846846846847,0.50654,1.0,3.2232,2.657776034516572,-0.061833333333333296,0.0033529413220314583,4,False
AG_00304,Email Manager,CodeT5+,Desktop,Communication,5,4,0.5175,0.6107,0.625,24.98,1705.32,336.4,68.9,0.0117,True,0.6509,False,False,0.9643,0.868,2025-01-08 04:16:15,0.7512,0.57771,45.48897637795275,85.563,0.5844,0.026965272180985732,49.94871794871795,0.60152,0.8,2.07,68.26741393114492,0.040233333333333454,0.0033411305751704992,4,False
AG_00122,Document Processor,LLaMA-3,Edge,Text Processing,2,3,0.7553,0.8417,0.7676,25.61,578.81,177.9,48.4,0.0103,False,0.9025,False,True,0.833,0.7339,2025-01-08 04:16:15,0.7776,0.78491,69.46106194690265,113.175,0.7881999999999999,0.08914842120422374,76.52427184466018,0.79432,1.5,2.2659,22.600937133932057,0.24126666666666652,0.0033751567840054684,4,False
AG_02515,Financial Advisor,Gemini-Pro,Mobile,Learning & Adaptation,8,8,0.4117,0.4303,0.4954,77.93,440.02,522.3,71.7,0.0312,True,0.5027,False,True,0.8412,0.676,2025-01-08 04:16:16,0.8113,0.44239,13.7388198757764,115.189,0.44580000000000003,0.013228689433150392,14.28846153846154,0.49906000000000006,1.0,3.2936,5.646349287822404,-0.10783333333333328,0.0033529413220314583,4,False
AG_04351,Task Planner,GPT-4o,Server,Research & Summarization,8,7,0.344,0.4606,0.5164,33.39,139.36,561.3,83.5,0.0167,True,0.4372,True,False,0.9236,0.8623,2025-01-08 04:16:16,0.9571,0.4306999999999999,24.333333333333332,100.604,0.4403333333333333,0.011018049416933105,26.367265469061874,0.51326,0.875,2.408,4.173704702006589,-0.12295000000000006,0.0033007674175458608,4,False
AG_04146,Document Processor,PaLM-2,Cloud,Research & Summarization,9,9,0.3084,0.4,0.3571,38.2,990.69,565.0,89.4,0.0184,True,0.3778,False,False,0.8273,0.6623,2025-01-08 04:16:16,0.9463,0.35049,18.066494845360825,116.446,0.3551666666666667,0.00706974718378175,19.30253623188406,0.47262000000000004,1.0,2.7756,25.934293193717277,-0.17758333333333337,0.003354148856764928,4,False
